distribution,nu,alloc_index,n1,n2,rho,rep,L0,L_dense,L_RBPB,m_dense,m_rbpb,eps_hat,tau,zero,sentinel,sentinel_falling,mcse_at_pick,cond_source,cond_target,runtime_s,B,boot_seed,n_warnings,failure
t3,3.0,1,216,24,9.0,8154,7.64267180107305,7.64267180107305,7.64267180107305,0.0,0.0,0.0,0.03844629355784168,True,False,False,0.0,3.7968153228558577,209.70944604737375,0.006185917009133846,250,"(20260922, 1, 1, 1, 8154)",0,
t3,3.0,1,216,24,9.0,8155,1.1116813250276407,1.1116813250276407,1.1116813250276407,0.0,0.0,0.0,0.030882958237537412,True,False,False,0.0,7.489843340131701,9.725874014468127,0.006197042006533593,250,"(20260922, 1, 1, 1, 8155)",0,
t3,3.0,1,216,24,9.0,8156,1.0286201780907147,1.0286201780907147,1.0286201780907147,0.0,0.0,0.0,0.03548677853113008,True,False,False,0.0,5.331830471019733,5.155327530558806,0.006176499999128282,250,"(20260922, 1, 1, 1, 8156)",0,
t3,3.0,1,216,24,9.0,8157,0.5999238956597194,0.5999238956597194,0.5999238956597194,0.0,0.0,0.0,0.027464661554780428,True,False,False,0.0,6.187444734877282,6.9423070795037045,0.0062044160440564156,250,"(20260922, 1, 1, 1, 8157)",0,
t3,3.0,1,216,24,9.0,8158,0.7433354622780337,0.7433354622780337,0.7433354622780337,0.0,0.0,0.0,0.02132786840263655,True,False,False,0.0,6.652710463448352,9.291978339702162,0.006202416960150003,250,"(20260922, 1, 1, 1, 8158)",0,
t3,3.0,1,216,24,9.0,8159,1.6124719048428877,1.6124719048428877,1.6124719048428877,0.0,0.0,0.0,0.03315658802604687,True,False,False,0.0,4.6078203713353,23.13711739546329,0.006186958053149283,250,"(20260922, 1, 1, 1, 8159)",0,
t3,3.0,1,216,24,9.0,8160,0.8961854956875769,0.8961854956875769,0.8961854956875769,0.0,0.0,0.0,0.032271823351850276,True,False,False,0.0,3.947880288197068,32.61110952669611,0.006170000007841736,250,"(20260922, 1, 1, 1, 8160)",0,
t3,3.0,1,216,24,9.0,8161,1.0560190670588858,1.0560190670588858,1.0560190670588858,0.0,0.0,0.0,0.028258412889680614,True,False,False,0.0,3.4057645026303645,9.99205362299582,0.006157083029393107,250,"(20260922, 1, 1, 1, 8161)",0,
t3,3.0,1,216,24,9.0,8162,2.2361777766153157,2.2361777766153157,2.2361777766153157,0.0,0.0,0.0,0.027525739905670293,True,False,False,0.0,5.167254849048807,21.105459295186023,0.006282332993578166,250,"(20260922, 1, 1, 1, 8162)",0,
t3,3.0,1,216,24,9.0,8163,0.7360810796852277,0.7360810796852277,0.7360810796852277,0.0,0.0,0.0,0.02419727631796106,True,False,False,0.0,4.4563832509917365,12.106793898244607,0.0061870000208728015,250,"(20260922, 1, 1, 1, 8163)",0,
t3,3.0,1,216,24,9.0,8164,0.8593699153491753,0.8593699153491753,0.8593699153491753,0.0,0.0,0.0,0.0280328402909307,True,False,False,0.0,3.2347179239384003,5.47282269298198,0.006168207968585193,250,"(20260922, 1, 1, 1, 8164)",0,
t3,3.0,1,216,24,9.0,8165,0.9592264682613421,0.9592264682613421,0.9592264682613421,0.0,0.0,0.0,0.02158743157702144,True,False,False,0.0,15.484676878631202,25.410106805763974,0.006163291982375085,250,"(20260922, 1, 1, 1, 8165)",0,
t3,3.0,1,216,24,9.0,8166,57.761356447059825,57.761356447059825,57.761356447059825,0.0,0.0,0.0,0.07609605191797832,True,False,False,0.0,5.899755844458838,307.0101618565332,0.0061348750023171306,250,"(20260922, 1, 1, 1, 8166)",0,
t3,3.0,1,216,24,9.0,8167,1.0503773992103949,1.0503773992103949,1.0503773992103949,0.0,0.0,0.0,0.026688429714055526,True,False,False,0.0,23.47212475791012,21.83599077817923,0.0061134169809520245,250,"(20260922, 1, 1, 1, 8167)",0,
t3,3.0,1,216,24,9.0,8168,1.1324456464969281,1.1324456464969281,1.134168166920309,0.0,0.5,0.013681617705746638,0.027363235411493277,False,False,False,0.00020188175538486582,4.501646451945603,23.304670075448314,0.006157791998703033,250,"(20260922, 1, 1, 1, 8168)",0,
t3,3.0,1,216,24,9.0,8169,0.9883750053609982,0.9883750053609982,0.9883750053609982,0.0,0.0,0.0,0.024865593066847647,True,False,False,0.0,9.368976010407495,7.9626151205237905,0.006143792008515447,250,"(20260922, 1, 1, 1, 8169)",0,
t3,3.0,1,216,24,9.0,8170,0.7176527624510538,0.7176527624510538,0.7176527624510538,0.0,0.0,0.0,0.024648077492935433,True,False,False,0.0,4.341207478971627,10.2164945696994,0.006120833044406027,250,"(20260922, 1, 1, 1, 8170)",0,
t3,3.0,1,216,24,9.0,8171,0.60582336501241,0.60582336501241,0.60582336501241,0.0,0.0,0.0,0.0274738701769515,True,False,False,0.0,11.96339920686506,10.590915723456373,0.0061402079882100224,250,"(20260922, 1, 1, 1, 8171)",0,
t3,3.0,1,216,24,9.0,8172,0.2824372674693515,0.2824372674693515,0.2824372674693515,0.0,0.0,0.0,0.02853032056634631,True,False,False,0.0,4.231128589520492,9.968940510787709,0.006178334006108344,250,"(20260922, 1, 1, 1, 8172)",0,
t3,3.0,1,216,24,9.0,8173,0.6706513800847947,0.6706513800847947,0.6706513800847947,0.0,0.0,0.0,0.027763460379601923,True,False,False,0.0,4.697813412216559,11.694913558796305,0.006202917022164911,250,"(20260922, 1, 1, 1, 8173)",0,
t3,3.0,1,216,24,9.0,8174,1.5178388229249964,1.5178388229249964,1.5178388229249964,0.0,0.0,0.0,0.027665361121732072,True,False,False,0.0,9.287228940092039,15.84380410241738,0.006195334019139409,250,"(20260922, 1, 1, 1, 8174)",0,
t3,3.0,1,216,24,9.0,8175,1.0222351566556058,1.0222351566556058,1.0267495396461257,0.0,0.25,0.00598897827500524,0.02395591310002096,False,False,False,5.907659294965294e-05,3.162913111718636,13.776997172348993,0.0062467080424539745,250,"(20260922, 1, 1, 1, 8175)",0,
t3,3.0,1,216,24,9.0,8176,1.1332734580488937,1.1332734580488937,1.1332734580488937,0.0,0.0,0.0,0.028636901142314448,True,False,False,0.0,4.527664576311036,4.383086633717262,0.0062002919730730355,250,"(20260922, 1, 1, 1, 8176)",0,
t3,3.0,1,216,24,9.0,8177,0.8650940239575153,0.8650940239575153,0.8650940239575153,0.0,0.0,0.0,0.02355571796657417,True,False,False,0.0,7.3961973947856,14.635093896299605,0.00616275001084432,250,"(20260922, 1, 1, 1, 8177)",0,
t3,3.0,1,216,24,9.0,8178,1.5012641651675176,1.5012641651675176,1.5012641651675176,0.0,0.0,0.0,0.023085745685042146,True,False,False,0.0,5.6034776942770295,15.796457194095307,0.0061865830211900175,250,"(20260922, 1, 1, 1, 8178)",0,
t3,3.0,1,216,24,9.0,8179,0.6282759749587893,0.6282759749587893,0.6282759749587893,0.0,0.0,0.0,0.03511638298022988,True,False,False,0.0,4.4367593098960345,15.349902187867313,0.006208834005519748,250,"(20260922, 1, 1, 1, 8179)",0,
t3,3.0,1,216,24,9.0,8180,2.021624393996917,2.021624393996917,2.021624393996917,0.0,0.0,0.0,0.037429580930485866,True,False,False,0.0,3.678380172843162,50.24041552867154,0.006195124995429069,250,"(20260922, 1, 1, 1, 8180)",0,
t3,3.0,1,216,24,9.0,8181,0.4412772291936323,0.4412772291936323,0.4412772291936323,0.0,0.0,0.0,0.02353186665749483,True,False,False,0.0,4.326717709182952,12.241932666214835,0.006170832959469408,250,"(20260922, 1, 1, 1, 8181)",0,
t3,3.0,1,216,24,9.0,8182,1.6848802335539739,1.6848802335539739,1.6848802335539739,0.0,0.0,0.0,0.030815801093959396,True,False,False,0.0,5.983124855352577,25.563379630578158,0.006219625007361174,250,"(20260922, 1, 1, 1, 8182)",0,
t3,3.0,1,216,24,9.0,8183,0.6842556928519371,0.6842556928519371,0.6842556928519371,0.0,0.0,0.0,0.02055818160723644,True,False,False,0.0,5.2995162626904335,4.359262176714918,0.006225958990398794,250,"(20260922, 1, 1, 1, 8183)",0,
t3,3.0,1,216,24,9.0,8184,1.2641424628075746,1.2641424628075746,1.2641424628075746,0.0,0.0,0.0,0.022184515887989774,True,False,False,0.0,7.309902802588406,24.32848708742533,0.0061768750310875475,250,"(20260922, 1, 1, 1, 8184)",0,
t3,3.0,1,216,24,9.0,8185,1.0049228160588373,1.0049228160588373,1.0049228160588373,0.0,0.0,0.0,0.021118826830405644,True,False,False,0.0,3.3020093550534573,6.287851260992229,0.006201207987032831,250,"(20260922, 1, 1, 1, 8185)",0,
t3,3.0,1,216,24,9.0,8186,1.2960161789375186,1.2960161789375186,1.2960161789375186,0.0,0.0,0.0,0.03339979033538824,True,False,False,0.0,8.334798169367753,39.646358967619676,0.006144375016447157,250,"(20260922, 1, 1, 1, 8186)",0,
t3,3.0,1,216,24,9.0,8187,0.8117135449506321,0.8117135449506321,0.8117135449506321,0.0,0.0,0.0,0.03048126087123871,True,False,False,0.0,5.7456615330266985,12.076471350609053,0.006199707975611091,250,"(20260922, 1, 1, 1, 8187)",0,
t3,3.0,1,216,24,9.0,8188,0.7553399399852209,0.7553399399852209,0.755565332948961,0.0,1.0,0.03232523815931801,0.03232523815931801,False,False,False,0.00043984094540437885,5.899076309984559,16.515552693095547,0.00620125001296401,250,"(20260922, 1, 1, 1, 8188)",0,
t3,3.0,1,216,24,9.0,8189,0.6512615675872446,0.6512615675872446,0.6512615675872446,0.0,0.0,0.0,0.022758098154026726,True,False,False,0.0,5.475553267076054,12.163840013510722,0.006222166994120926,250,"(20260922, 1, 1, 1, 8189)",0,
t3,3.0,1,216,24,9.0,8190,0.7731211963819735,0.7731211963819735,0.7731211963819735,0.0,0.0,0.0,0.025761274576085912,True,False,False,0.0,3.721555567023295,7.343059764344719,0.006218374997843057,250,"(20260922, 1, 1, 1, 8190)",0,
t3,3.0,1,216,24,9.0,8191,2.0105094640768275,2.0105094640768275,2.0105094640768275,0.0,0.0,0.0,0.03427498543346943,True,False,False,0.0,3.5185528423987336,14.514456695564897,0.006051749980542809,250,"(20260922, 1, 1, 1, 8191)",0,
t3,3.0,1,216,24,9.0,8192,0.9431192023155834,0.9431192023155834,0.9431192023155834,0.0,0.0,0.0,0.029292078596199932,True,False,False,0.0,6.574685117132156,5.673075463957377,0.006085333996452391,250,"(20260922, 1, 1, 1, 8192)",0,
t3,3.0,1,216,24,9.0,8193,9.367035855030586,9.367035855030586,9.35366239822126,0.0,0.25,0.010836477561159545,0.04334591024463818,False,False,False,0.00027069002833355515,5.823653226124414,63.69367911246539,0.006163416954223067,250,"(20260922, 1, 1, 1, 8193)",0,
t3,3.0,1,216,24,9.0,8194,1.4705814072607561,1.4705814072607561,1.4705814072607561,0.0,0.0,0.0,0.04316636815292602,True,False,False,0.0,4.530106558770709,28.062634363052624,0.00616049999371171,250,"(20260922, 1, 1, 1, 8194)",0,
t3,3.0,1,216,24,9.0,8195,1.0621639688124878,1.0621639688124878,1.0621639688124878,0.0,0.0,0.0,0.024477352724451076,True,False,False,0.0,14.725363412695861,13.45554106350581,0.006123750004917383,250,"(20260922, 1, 1, 1, 8195)",0,
t3,3.0,1,216,24,9.0,8196,0.7567048588949743,0.7567048588949743,0.7567048588949743,0.0,0.0,0.0,0.02461080367072443,True,False,False,0.0,4.781905826828888,11.580157638219616,0.006179250020068139,250,"(20260922, 1, 1, 1, 8196)",0,
t3,3.0,1,216,24,9.0,8197,0.9372078996842479,0.9372078996842479,0.9372078996842479,0.0,0.0,0.0,0.029395257783373773,True,False,False,0.0,5.546794346213908,41.828469300536476,0.006233165971934795,250,"(20260922, 1, 1, 1, 8197)",0,
t3,3.0,1,216,24,9.0,8198,1.2963367653577273,1.2963367653577273,1.2963367653577273,0.0,0.0,0.0,0.025869683455306634,True,False,False,0.0,4.946967052980186,15.014479010647566,0.006160332995932549,250,"(20260922, 1, 1, 1, 8198)",0,
t3,3.0,1,216,24,9.0,8199,0.8138548344167146,0.8138548344167146,0.8138548344167146,0.0,0.0,0.0,0.025589144923921326,True,False,False,0.0,5.224922261936051,12.805981774849432,0.00625100004253909,250,"(20260922, 1, 1, 1, 8199)",0,
t3,3.0,1,216,24,9.0,8200,0.9267333327517286,0.9267333327517286,0.9267333327517286,0.0,0.0,0.0,0.023490687078277932,True,False,False,0.0,6.645068844035071,10.347713567239941,0.006238500005565584,250,"(20260922, 1, 1, 1, 8200)",0,
t3,3.0,1,216,24,9.0,8201,1.1550409701636681,1.1550409701636681,1.1550409701636681,0.0,0.0,0.0,0.02971913790898481,True,False,False,0.0,4.791832760076866,25.455843824570493,0.006203375000040978,250,"(20260922, 1, 1, 1, 8201)",0,
t3,3.0,1,216,24,9.0,8202,2.367725056559209,2.367725056559209,2.367725056559209,0.0,0.0,0.0,0.04131491570299218,True,False,False,0.0,4.590962836743897,34.46834723936957,0.006180000025779009,250,"(20260922, 1, 1, 1, 8202)",0,
t3,3.0,1,216,24,9.0,8203,4.2898841912395556,4.2898841912395556,4.2898841912395556,0.0,0.0,0.0,0.033903313780624465,True,False,False,0.0,6.285993788836746,64.67210685289338,0.006169000000227243,250,"(20260922, 1, 1, 1, 8203)",0,
t3,3.0,1,216,24,9.0,8204,1.2205900113776353,1.2205900113776353,1.2205900113776353,0.0,0.0,0.0,0.0267934945207727,True,False,False,0.0,22.973215527450435,16.99201632127406,0.006135834031738341,250,"(20260922, 1, 1, 1, 8204)",0,
t3,3.0,1,216,24,9.0,8205,1.2104437106687391,1.2104437106687391,1.2104437106687391,0.0,0.0,0.0,0.03380722046414393,True,False,False,0.0,4.8596598931284545,19.64867291979801,0.006171958986669779,250,"(20260922, 1, 1, 1, 8205)",0,
t3,3.0,1,216,24,9.0,8206,1.1373902728954457,1.1373902728954457,1.1373902728954457,0.0,0.0,0.0,0.03180012521744366,True,False,False,0.0,18.908204776554697,10.919215171157168,0.006168624968267977,250,"(20260922, 1, 1, 1, 8206)",0,
t3,3.0,1,216,24,9.0,8207,0.9667845408372215,0.9667845408372215,0.9667845408372215,0.0,0.0,0.0,0.02414851711097148,True,False,False,0.0,3.884011600660292,13.222614210132214,0.0061663329834118485,250,"(20260922, 1, 1, 1, 8207)",0,
t3,3.0,1,216,24,9.0,8208,0.7880995689682156,0.7880995689682156,0.7880995689682156,0.0,0.0,0.0,0.027427625217057983,True,False,False,0.0,3.8002718775508613,8.92026508630878,0.006178292038384825,250,"(20260922, 1, 1, 1, 8208)",0,
t3,3.0,1,216,24,9.0,8209,1.7048811493489004,1.7048811493489004,1.7048811493489004,0.0,0.0,0.0,0.03280467778055305,True,False,False,0.0,5.506093854119889,23.63752316991332,0.006181999982800335,250,"(20260922, 1, 1, 1, 8209)",0,
t3,3.0,1,216,24,9.0,8210,1.6804669234438643,1.6804669234438643,1.6804669234438643,0.0,0.0,0.0,0.038373433349867175,True,False,False,0.0,4.041446236469103,16.46792333912445,0.006174459005706012,250,"(20260922, 1, 1, 1, 8210)",0,
t3,3.0,1,216,24,9.0,8211,0.49182583293943083,0.49182583293943083,0.49182583293943083,0.0,0.0,0.0,0.020671266687648716,True,False,False,0.0,5.179476859418459,11.236033579594755,0.006232666957657784,250,"(20260922, 1, 1, 1, 8211)",0,
t3,3.0,1,216,24,9.0,8212,1.0667908867459392,1.0667908867459392,1.0667908867459392,0.0,0.0,0.0,0.0261872855193415,True,False,False,0.0,4.925452332096248,10.350693843705702,0.006153499998617917,250,"(20260922, 1, 1, 1, 8212)",0,
t3,3.0,1,216,24,9.0,8213,1.2837830013815323,1.2837830013815323,1.2837830013815323,0.0,0.0,0.0,0.029436296698606264,True,False,False,0.0,4.218137406962763,21.310099812637738,0.006176166993100196,250,"(20260922, 1, 1, 1, 8213)",0,
t3,3.0,1,216,24,9.0,8214,0.7552631616158059,0.7552631616158059,0.7552631616158059,0.0,0.0,0.0,0.0312736747245834,True,False,False,0.0,3.161563853439298,5.161729670967847,0.006188625004142523,250,"(20260922, 1, 1, 1, 8214)",0,
t3,3.0,1,216,24,9.0,8215,1.1229788208031446,1.1229788208031446,1.1229788208031446,0.0,0.0,0.0,0.024789303852846323,True,False,False,0.0,6.806982454876025,25.32048295966269,0.0061351669719442725,250,"(20260922, 1, 1, 1, 8215)",0,
t3,3.0,1,216,24,9.0,8216,0.9776635111620287,0.9776635111620287,0.9776635111620287,0.0,0.0,0.0,0.02580594205033652,True,False,False,0.0,6.361584832453013,11.384350565967182,0.0062289590132422745,250,"(20260922, 1, 1, 1, 8216)",0,
t3,3.0,1,216,24,9.0,8217,4.3903594972065285,4.3903594972065285,4.381019585653602,0.0,0.25,0.008034664839772483,0.03213865935908993,False,False,False,0.0001601044347004716,7.587492510693255,36.73453631864031,0.006152999994810671,250,"(20260922, 1, 1, 1, 8217)",0,
t3,3.0,1,216,24,9.0,8218,0.7554047325946094,0.7554047325946094,0.7554047325946094,0.0,0.0,0.0,0.023318262311267234,True,False,False,0.0,4.900683057520264,8.287232650391475,0.0061855000094510615,250,"(20260922, 1, 1, 1, 8218)",0,
t3,3.0,1,216,24,9.0,8219,2.1444211820242574,2.1444211820242574,2.1444211820242574,0.0,0.0,0.0,0.034182837831811835,True,False,False,0.0,4.842988405834642,16.916459866741214,0.006175541959237307,250,"(20260922, 1, 1, 1, 8219)",0,
t3,3.0,1,216,24,9.0,8220,0.9038948839003529,0.9038948839003529,0.9038948839003529,0.0,0.0,0.0,0.023119322648926466,True,False,False,0.0,6.7643036983636025,5.424107292587887,0.00618779199430719,250,"(20260922, 1, 1, 1, 8220)",0,
t3,3.0,1,216,24,9.0,8221,0.9156866424722807,0.9156866424722807,0.9156866424722807,0.0,0.0,0.0,0.030291155790009718,True,False,False,0.0,6.398093822948729,21.037973250901494,0.006175207963678986,250,"(20260922, 1, 1, 1, 8221)",0,
t3,3.0,1,216,24,9.0,8222,0.8400541074607186,0.8400541074607186,0.8400541074607186,0.0,0.0,0.0,0.024331414942718316,True,False,False,0.0,7.244850771509886,8.84061683503494,0.006184708036016673,250,"(20260922, 1, 1, 1, 8222)",0,
t3,3.0,1,216,24,9.0,8223,0.5471022637136771,0.5471022637136771,0.5550039307174082,0.0,0.5,0.011845026303183279,0.023690052606366557,False,False,False,0.0001522381034946901,4.737745296165985,16.722581757271694,0.006148707994725555,250,"(20260922, 1, 1, 1, 8223)",0,
t3,3.0,1,216,24,9.0,8224,2.282716617212192,2.282716617212192,2.2771102143953996,0.0,0.25,0.009986347294045999,0.039945389176183996,False,False,False,0.000152916109335342,5.3702101841410395,22.02066793797728,0.006188750034198165,250,"(20260922, 1, 1, 1, 8224)",0,
t3,3.0,1,216,24,9.0,8225,1.5922755384021592,1.5922755384021592,1.5922755384021592,0.0,0.0,0.0,0.0315173583230268,True,False,False,0.0,6.099845669858058,31.367955106906685,0.0061800419935025275,250,"(20260922, 1, 1, 1, 8225)",0,
t3,3.0,1,216,24,9.0,8226,0.7228858350971511,0.7228858350971511,0.7228858350971511,0.0,0.0,0.0,0.028472493074364325,True,False,False,0.0,5.156648382405668,10.270976646498566,0.006183999998029321,250,"(20260922, 1, 1, 1, 8226)",0,
t3,3.0,1,216,24,9.0,8227,1.9420880382387609,1.9420880382387609,1.9420880382387609,0.0,0.0,0.0,0.02785511818892508,True,False,False,0.0,3.856935910037483,21.190845917473617,0.0061794170178473,250,"(20260922, 1, 1, 1, 8227)",0,
t3,3.0,1,216,24,9.0,8228,0.3711921093698084,0.3711921093698084,0.3711921093698084,0.0,0.0,0.0,0.02600222543827129,True,False,False,0.0,4.335939570719345,5.727137710518041,0.006184875033795834,250,"(20260922, 1, 1, 1, 8228)",0,
t3,3.0,1,216,24,9.0,8229,2.8717699830202363,2.8717699830202363,2.8717699830202363,0.0,0.0,0.0,0.03708354144058068,True,False,False,0.0,10.271339946874447,28.97547441444466,0.006212625012267381,250,"(20260922, 1, 1, 1, 8229)",0,
t3,3.0,1,216,24,9.0,8230,0.6692269144612732,0.6692269144612732,0.6692269144612732,0.0,0.0,0.0,0.026658488595339473,True,False,False,0.0,4.357779865050318,5.893391263994266,0.0060925420257262886,250,"(20260922, 1, 1, 1, 8230)",0,
t3,3.0,1,216,24,9.0,8231,1.5464963737415005,1.5464963737415005,1.5464963737415005,0.0,0.0,0.0,0.028759459697251556,True,False,False,0.0,13.83715616401407,20.83353205082704,0.006041540997102857,250,"(20260922, 1, 1, 1, 8231)",0,
t3,3.0,1,216,24,9.0,8232,1.5063124340365865,1.5063124340365865,1.5063124340365865,0.0,0.0,0.0,0.03715223102714978,True,False,False,0.0,7.213005723787282,5.332564533909812,0.006130583002232015,250,"(20260922, 1, 1, 1, 8232)",0,
t3,3.0,1,216,24,9.0,8233,0.7515842579798093,0.7515842579798093,0.7515842579798093,0.0,0.0,0.0,0.026065582684029417,True,False,False,0.0,4.987519871960374,5.217667719662583,0.00614837504690513,250,"(20260922, 1, 1, 1, 8233)",0,
t3,3.0,1,216,24,9.0,8234,0.6602353025190674,0.6602353025190674,0.6648968704795672,0.0,0.25,0.006712743067558546,0.026850972270234183,False,False,False,6.69462687243281e-05,5.726492710869974,7.122571688011942,0.006168291962239891,250,"(20260922, 1, 1, 1, 8234)",0,
t3,3.0,1,216,24,9.0,8235,0.668422735624137,0.668422735624137,0.668422735624137,0.0,0.0,0.0,0.020729773577631186,True,False,False,0.0,5.080714257754718,6.629387125557076,0.006144458020571619,250,"(20260922, 1, 1, 1, 8235)",0,
t3,3.0,1,216,24,9.0,8236,1.134137672275415,1.134137672275415,1.134137672275415,0.0,0.0,0.0,0.03388679782390241,True,False,False,0.0,4.8448558233354175,15.627207751900713,0.0061347499722614884,250,"(20260922, 1, 1, 1, 8236)",0,
t3,3.0,1,216,24,9.0,8237,1.019959118924824,1.019959118924824,1.019959118924824,0.0,0.0,0.0,0.026557902072650706,True,False,False,0.0,6.2726549122899256,11.285525634287769,0.006154625036288053,250,"(20260922, 1, 1, 1, 8237)",0,
t3,3.0,1,216,24,9.0,8238,4.840549952806848,4.840549952806848,4.840549952806848,0.0,0.0,0.0,0.04719904554019579,True,False,False,0.0,27.045707756461578,55.05244993643197,0.006135249976068735,250,"(20260922, 1, 1, 1, 8238)",0,
t3,3.0,1,216,24,9.0,8239,0.9495146399550332,0.9495146399550332,0.9495146399550332,0.0,0.0,0.0,0.03204196196626033,True,False,False,0.0,3.056330145935353,38.739573969902125,0.006182582990732044,250,"(20260922, 1, 1, 1, 8239)",0,
t3,3.0,1,216,24,9.0,8240,0.8161557733507242,0.8161557733507242,0.8161557733507242,0.0,0.0,0.0,0.02427457912294811,True,False,False,0.0,3.297756982519046,6.001515290480482,0.006158875010441989,250,"(20260922, 1, 1, 1, 8240)",0,
t3,3.0,1,216,24,9.0,8241,1.6288846985487195,1.6288846985487195,1.6296893203808525,0.0,0.25,0.007759858649723542,0.031039434598894168,False,False,False,0.00011059145264589619,5.09740519688888,25.557759680044505,0.006158541946206242,250,"(20260922, 1, 1, 1, 8241)",0,
t3,3.0,1,216,24,9.0,8242,0.8341419656970266,0.8341419656970266,0.8341419656970266,0.0,0.0,0.0,0.02920637502510975,True,False,False,0.0,3.975014163846241,11.655792069035172,0.006152625021059066,250,"(20260922, 1, 1, 1, 8242)",0,
t3,3.0,1,216,24,9.0,8243,4.863806727857487,4.863806727857487,4.863806727857487,0.0,0.0,0.0,0.044253326190532065,True,False,False,0.0,3.754163103376522,25.28654513061906,0.006161708966828883,250,"(20260922, 1, 1, 1, 8243)",0,
t3,3.0,1,216,24,9.0,8244,1.379045711192403,1.379045711192403,1.379045711192403,0.0,0.0,0.0,0.027493891936929128,True,False,False,0.0,5.457187404832704,15.559638340950281,0.006151207955554128,250,"(20260922, 1, 1, 1, 8244)",0,
t3,3.0,1,216,24,9.0,8245,1.9902189522085416,1.9902189522085416,1.9902189522085416,0.0,0.0,0.0,0.03584862167671653,True,False,False,0.0,4.28097011208969,10.440676772389406,0.006150374945718795,250,"(20260922, 1, 1, 1, 8245)",0,
t3,3.0,1,216,24,9.0,8246,1.058255427012706,1.058255427012706,1.058255427012706,0.0,0.0,0.0,0.029316991580893837,True,False,False,0.0,4.704583421682082,5.080194036157962,0.006149875000119209,250,"(20260922, 1, 1, 1, 8246)",0,
t3,3.0,1,216,24,9.0,8247,1.0428652183065759,1.0428652183065759,1.0428652183065759,0.0,0.0,0.0,0.028657274608558044,True,False,False,0.0,5.482401036743036,12.543099231180797,0.006169708969537169,250,"(20260922, 1, 1, 1, 8247)",0,
t3,3.0,1,216,24,9.0,8248,0.49697752193573147,0.49697752193573147,0.49697752193573147,0.0,0.0,0.0,0.02554755742764241,True,False,False,0.0,6.205731913161996,7.456724203199548,0.006133499962743372,250,"(20260922, 1, 1, 1, 8248)",0,
t3,3.0,1,216,24,9.0,8249,0.7179724184835901,0.7179724184835901,0.7179724184835901,0.0,0.0,0.0,0.02525324692186844,True,False,False,0.0,5.056194558073375,8.575763851329391,0.006240833958145231,250,"(20260922, 1, 1, 1, 8249)",0,
t3,3.0,1,216,24,9.0,8250,1.1179230615448532,1.1179230615448532,1.1179230615448532,0.0,0.0,0.0,0.02955192723959241,True,False,False,0.0,4.866107861057199,10.538149464376874,0.006217000016476959,250,"(20260922, 1, 1, 1, 8250)",0,
t3,3.0,1,216,24,9.0,8251,0.5068726006311481,0.5068726006311481,0.5068726006311481,0.0,0.0,0.0,0.024056178871180382,True,False,False,0.0,3.693398667919456,7.8555936178598555,0.006206209014635533,250,"(20260922, 1, 1, 1, 8251)",0,
t3,3.0,1,216,24,9.0,8252,10.218822497269288,10.218822497269288,10.218822497269288,0.0,0.0,0.0,0.0443187293674682,True,False,False,0.0,3.5896590877678385,58.41312077353824,0.00619437504792586,250,"(20260922, 1, 1, 1, 8252)",0,
t3,3.0,1,216,24,9.0,8253,0.49196274985814376,0.49196274985814376,0.49196274985814376,0.0,0.0,0.0,0.02589164587336531,True,False,False,0.0,3.2051248406175556,9.37204265209908,0.0061900420114398,250,"(20260922, 1, 1, 1, 8253)",0,
t3,3.0,1,216,24,9.0,8254,1.2299558203267842,1.2299558203267842,1.2299558203267842,0.0,0.0,0.0,0.035295981277574884,True,False,False,0.0,3.716410564038314,14.077701040316263,0.006214709021151066,250,"(20260922, 1, 1, 1, 8254)",0,
t3,3.0,1,216,24,9.0,8255,1.5036740746120527,1.5036740746120527,1.5036740746120527,0.0,0.0,0.0,0.03528855991686809,True,False,False,0.0,4.876974836593258,13.7342825850051,0.0062090419814921916,250,"(20260922, 1, 1, 1, 8255)",0,
t3,3.0,1,216,24,9.0,8256,1.1079450184787711,1.1079450184787711,1.1079450184787711,0.0,0.0,0.0,0.028882048213135142,True,False,False,0.0,7.103575491711743,9.361934317944685,0.006170083011966199,250,"(20260922, 1, 1, 1, 8256)",0,
t3,3.0,1,216,24,9.0,8257,2.2697738278196806,2.2697738278196806,2.2697738278196806,0.0,0.0,0.0,0.024858651920803342,True,False,False,0.0,9.945018880136734,43.63176594822877,0.0061203750083222985,250,"(20260922, 1, 1, 1, 8257)",0,
t3,3.0,1,216,24,9.0,8258,1.5023895699678278,1.5023895699678278,1.5023895699678278,0.0,0.0,0.0,0.03335580879779191,True,False,False,0.0,3.5587630458104305,14.518348911411852,0.006181292003020644,250,"(20260922, 1, 1, 1, 8258)",0,
t3,3.0,1,216,24,9.0,8259,2.1751409582237575,2.1751409582237575,2.160160949921573,0.0,0.5,0.020917911938692024,0.04183582387738405,False,False,False,0.00038850954263214564,4.565642586862214,21.685943047294423,0.006202624994330108,250,"(20260922, 1, 1, 1, 8259)",0,
t3,3.0,1,216,24,9.0,8260,0.6462741021000943,0.6462741021000943,0.6531331346077375,0.0,0.5,0.011881742503541844,0.02376348500708369,False,False,False,0.0001463946762212542,4.399905707587028,9.216638683817838,0.006190708023495972,250,"(20260922, 1, 1, 1, 8260)",0,
